"decimalLongitude","decimalLatitude","species"
3542309.36379034,3611827.60252893,"Campanula latifolia"
3577144.59401081,3614088.49654261,"Campanula latifolia"
3568993.45874376,3625625.28310616,"Campanula latifolia"
3567975.55473706,3619699.3695058,"Campanula latifolia"
3573611.33899509,3628911.64394938,"Campanula latifolia"
4494067.30663482,2735971.00481725,"Campanula latifolia"
4368469.78958056,4496212.06127203,"Campanula latifolia"
3579331.56967186,3502205.76265619,"Campanula latifolia"
4738277.09936339,2782249.16571066,"Campanula latifolia"
4717193.88340941,4053917.35951361,"Campanula latifolia"
4646134.99515316,3949419.30873102,"Campanula latifolia"
4466731.42200802,4169590.94267463,"Campanula latifolia"
4602685.74892211,4032947.07238855,"Campanula latifolia"
4583838.69474142,3885749.07828367,"Campanula latifolia"
4710307.48099831,4194083.61480698,"Campanula latifolia"
4751298.18236158,4757318.38408901,"Campanula latifolia"
4546194.19210449,3937694.30292527,"Campanula latifolia"
4757190.49799562,4142634.87641169,"Campanula latifolia"
4544330.05506691,3653581.14026234,"Campanula latifolia"
4731985.33917193,4004630.9754382,"Campanula latifolia"
4549866.62665358,3653986.94563419,"Campanula latifolia"
4670446.24262269,3986605.15440151,"Campanula latifolia"
4347613.49462569,4084601.68551501,"Campanula latifolia"
3548700.69994154,3784025.73201481,"Campanula latifolia"
4313566.15264378,4066798.2371956,"Campanula latifolia"
4308485.74311532,4454353.86782786,"Campanula latifolia"
4262812.64936933,4226448.07277313,"Campanula latifolia"
4332369.49986847,3996678.1248539,"Campanula latifolia"
4366589.83880323,4105316.14450239,"Campanula latifolia"
5252002.94562789,4429169.46214919,"Campanula latifolia"
5159390.47801617,4218492.79051384,"Campanula latifolia"
3619062.05016488,3515575.55960082,"Campanula latifolia"
4992251.30024381,4202607.15086553,"Campanula latifolia"
4994361.99415951,4210349.90411492,"Campanula latifolia"
5052217.36088562,4739059.82538343,"Campanula latifolia"
4212728.20674401,4257478.17149309,"Campanula latifolia"
4207041.28799558,3123544.37304738,"Campanula latifolia"
3950027.88976233,3262839.50208662,"Campanula latifolia"
4040163.17751076,3346092.45425364,"Campanula latifolia"
4208604.89989635,2929885.42778069,"Campanula latifolia"
4213455.38869495,3123964.98720939,"Campanula latifolia"
4560106.15008038,2673575.02629663,"Campanula latifolia"
4842211.08947315,3038156.06151828,"Campanula latifolia"
4527411.1922102,2681332.88394304,"Campanula latifolia"
4665875.12311241,2729237.15874621,"Campanula latifolia"
4081676.80251785,3049291.49452438,"Campanula latifolia"
3521359.33882892,3554624.49334423,"Campanula latifolia"
3520969.3232515,3883215.48275572,"Campanula latifolia"
4358468.42419545,4102926.46303083,"Campanula latifolia"
4272450.08687687,4379380.28514036,"Campanula latifolia"
4546134.46232647,3445986.10627277,"Campanula latifolia"
4520162.49135655,2664237.25604817,"Campanula latifolia"
5348531.68721048,4417631.63396206,"Campanula latifolia"
3985914.46024838,2406218.30798152,"Campanula latifolia"
4954494.59367573,4563941.31078179,"Campanula latifolia"
5244024.24446191,4564143.83518699,"Campanula latifolia"
4244082.29207412,4056928.40887994,"Campanula latifolia"
4430873.3596468,3604676.83202392,"Campanula latifolia"
4438890.75619551,3511551.00462526,"Campanula latifolia"
4199681.03905002,4268534.4994806,"Campanula latifolia"
3647627.47907195,2240481.33472162,"Campanula latifolia"
3485932.87341626,2268710.87943564,"Campanula latifolia"
4021523.63140542,2636847.46949681,"Campanula latifolia"
4042373.61904955,2644973.51504258,"Campanula latifolia"
4065020.67794407,2673026.77483084,"Campanula latifolia"
4086767.05338059,2691123.86655616,"Campanula latifolia"
4043272.46659021,2654934.92717807,"Campanula latifolia"
4012449.03343892,2647726.76408594,"Campanula latifolia"
4022423.10651223,2646808.36407213,"Campanula latifolia"
4041475.39396533,2635013.70057863,"Campanula latifolia"
4051451.39988507,2634097.79067344,"Campanula latifolia"
4033297.837694,2655851.78559921,"Campanula latifolia"
4013348.7380707,2657687.66674813,"Campanula latifolia"
4085545.42148504,2753120.05652222,"Campanula latifolia"
4010649.6603015,2627805.37995311,"Campanula latifolia"
4079213.27064656,2746713.0937609,"Campanula latifolia"
4032398.7316736,2645890.94655612,"Campanula latifolia"
4085868.3584143,2681162.26066904,"Campanula latifolia"
4024224.13706218,2666730.46044014,"Campanula latifolia"
4023323.29730086,2656769.73272861,"Campanula latifolia"
4053247.99394135,2654019.11396851,"Campanula latifolia"
4003374.98653122,2658607.77160003,"Campanula latifolia"
4814126.20587115,3270972.04802513,"Campanula latifolia"
4065422.86036072,2700422.41615473,"Campanula latifolia"
3502226.05785862,2256305.04118925,"Campanula latifolia"
3981820.03278525,2516034.03272052,"Campanula latifolia"
4087919.37023337,2704192.5779491,"Campanula latifolia"
3838358.65772542,2448283.53912589,"Campanula latifolia"
4023464.35438036,2509837.94755211,"Campanula latifolia"
4034367.97095713,2691492.09312591,"Campanula latifolia"
4051663.14565137,2561212.7102425,"Campanula latifolia"
4047926.18367214,2478735.59701987,"Campanula latifolia"
4063254.98060703,2678542.64108827,"Campanula latifolia"
3722888.09127983,2179551.47915428,"Campanula latifolia"
4076364.99273343,2709369.00956617,"Campanula latifolia"
4118727.32508526,2321875.24635948,"Campanula latifolia"
3755110.20737876,2470869.52170842,"Campanula latifolia"
3742151.47163837,2476705.14286682,"Campanula latifolia"
3751144.42842156,2474314.23469291,"Campanula latifolia"
3760635.47063896,2420159.48513273,"Campanula latifolia"
4098276.80422518,2748679.23049019,"Campanula latifolia"
3743496.49368897,2469051.63290242,"Campanula latifolia"
4098887.19461374,2769331.73070601,"Campanula latifolia"
3736058.57183019,2482710.41755847,"Campanula latifolia"
3746402.9478644,2470707.68107072,"Campanula latifolia"
4041917.81459005,2641015.41720523,"Campanula latifolia"
4045900.75216225,2646123.2059794,"Campanula latifolia"
3735165.92092689,2472752.90326437,"Campanula latifolia"
4071439.7962442,2542313.79651607,"Campanula latifolia"
4093939.35588924,2777816.30933358,"Campanula latifolia"
5170582.87040204,4654345.19482721,"Campanula latifolia"
3516885.5423317,3531768.24104617,"Campanula latifolia"
4372102.28639441,4172437.7347926,"Campanula latifolia"
4448770.42902279,3588518.73047143,"Campanula latifolia"
4118307.42947137,4221207.96719256,"Campanula latifolia"
5025753.6423175,4168788.51072709,"Campanula latifolia"
4133865.8377011,2349140.53493318,"Campanula latifolia"
5202383.67717798,3617048.26449881,"Campanula latifolia"
4480764.14113844,2590691.08943358,"Campanula latifolia"
4104003.86376621,2761171.8551924,"Campanula latifolia"
4634254.10097804,3098620.60697961,"Campanula latifolia"
4664049.84630167,2666295.55396149,"Campanula latifolia"
5298150.31735611,3651495.2562725,"Campanula latifolia"
4415956.72506811,3058945.20876373,"Campanula latifolia"
4120089.58890455,2346250.60033546,"Campanula latifolia"
4775455.60992999,3045375.25298184,"Campanula latifolia"
3481561.4336912,3916029.6597805,"Campanula latifolia"
4717757.56728119,3077146.07891507,"Campanula latifolia"
4404615.92081299,2687279.95726424,"Campanula latifolia"
4997174.2138957,3748440.80560452,"Campanula latifolia"
3568532.13820957,3522272.89451342,"Campanula latifolia"
5316624.45962012,4009566.51848578,"Campanula latifolia"
4369351.64503796,2548196.78836658,"Campanula latifolia"
4259431.30363712,2391490.64959676,"Campanula latifolia"
4925191.94405336,4409066.58380618,"Campanula latifolia"
4406614.43286294,3615361.06851249,"Campanula latifolia"
4321543.51358749,4193835.41251647,"Campanula latifolia"
5134481.44260514,4207156.99175228,"Campanula latifolia"
5139216.5148566,4602484.21864114,"Campanula latifolia"
5132436.28083986,4219027.66502583,"Campanula latifolia"
5041047.24477975,4492086.61334593,"Campanula latifolia"
5120635.21353964,4201423.83900001,"Campanula latifolia"
5129321.82403279,4203876.79423125,"Campanula latifolia"
5045054.51709819,4566248.08700257,"Campanula latifolia"
5139260.32901773,4409834.32287193,"Campanula latifolia"
5042042.02030175,4333830.7659317,"Campanula latifolia"
5305436.66374391,4377462.44923074,"Campanula latifolia"
5331791.37091534,4563641.14276302,"Campanula latifolia"
5326062.44543218,4531643.37887402,"Campanula latifolia"
5153484.43456567,4245929.107109,"Campanula latifolia"
4340181.49388071,4040730.11678287,"Campanula latifolia"
4246763.95899062,4397367.287488,"Campanula latifolia"
4477772.3629255,4835080.05339192,"Campanula latifolia"
3586771.27495138,3642086.61265629,"Campanula latifolia"
4519297.45286024,3658203.06165282,"Campanula latifolia"
4660312.73880758,3928537.21959058,"Campanula latifolia"
4790923.6284154,4012625.03702117,"Campanula latifolia"
4511397.30396212,3671119.66978854,"Campanula latifolia"
4658548.84949721,3920663.88359838,"Campanula latifolia"
4576809.67391639,3732502.79650799,"Campanula latifolia"
4467577.7789168,4514341.89512962,"Campanula latifolia"
4508493.50463174,3672490.51344521,"Campanula latifolia"
4511916.53665865,3664953.42421795,"Campanula latifolia"
4473066.44259043,3877156.28208845,"Campanula latifolia"
4514165.98932865,3661426.53552695,"Campanula latifolia"
4659237.96017498,3922404.09387752,"Campanula latifolia"
4747581.58327534,4101754.9044194,"Campanula latifolia"
4511824.13524795,3848921.58552123,"Campanula latifolia"
4699692.88841043,4098141.50488085,"Campanula latifolia"
4622220.5839883,4008262.68618647,"Campanula latifolia"
4656552.67624497,3813383.45408347,"Campanula latifolia"
4628063.14719573,4568858.47787732,"Campanula latifolia"
4691281.41568307,4044775.19889504,"Campanula latifolia"
4726522.41097277,4108584.42148174,"Campanula latifolia"
4519138.64414697,3881334.58674295,"Campanula latifolia"
4663169.55557198,4426039.01850056,"Campanula latifolia"
4595353.90849697,3980191.35823272,"Campanula latifolia"
4548208.53861923,3663714.3408833,"Campanula latifolia"
4543106.41057184,3675543.46625215,"Campanula latifolia"
4504785.90105571,3667970.6710613,"Campanula latifolia"
4540332.2448482,3904291.40003584,"Campanula latifolia"
4675720.24053171,4061140.12632929,"Campanula latifolia"
4743470.10942708,4084695.98726164,"Campanula latifolia"
4768125.38466393,4075184.07457159,"Campanula latifolia"
4689281.72766127,3996921.23346099,"Campanula latifolia"
4713118.05816206,4107786.73650268,"Campanula latifolia"
4510729.41943688,3677282.88798022,"Campanula latifolia"
4636865.15974846,4033984.72153224,"Campanula latifolia"
4600910.9455789,4024779.0558012,"Campanula latifolia"
4702110.00538272,4097194.08982205,"Campanula latifolia"
4545191.10090174,4476250.0308673,"Campanula latifolia"
4748557.77563871,4096880.95519953,"Campanula latifolia"
4437563.41269346,3832965.94070136,"Campanula latifolia"
4606367.10406744,4024937.42536553,"Campanula latifolia"
4733399.82287381,4486792.78143527,"Campanula latifolia"
4685682.75666651,4253309.46775971,"Campanula latifolia"
4644123.72252317,3705424.56926524,"Campanula latifolia"
4433784.32325872,3860661.61855069,"Campanula latifolia"
4673958.5656115,3969724.59877576,"Campanula latifolia"
4538921.02954921,3927718.65527355,"Campanula latifolia"
4668660.90195637,3983578.48386111,"Campanula latifolia"
4549714.69600734,3631161.69088913,"Campanula latifolia"
4657729.98048561,4045128.34452515,"Campanula latifolia"
4433573.57591918,3901816.95098307,"Campanula latifolia"
4684377.54312321,4369669.41641294,"Campanula latifolia"
4640964.40391713,4389040.29703002,"Campanula latifolia"
4605195.12009103,3672870.17257086,"Campanula latifolia"
4533924.11951621,3915892.70217572,"Campanula latifolia"
4567787.69963291,3855767.14755893,"Campanula latifolia"
4462848.71892332,3923358.56892895,"Campanula latifolia"
4463604.53486305,3996671.46188082,"Campanula latifolia"
4711432.72099362,4012556.35674629,"Campanula latifolia"
4597522.74231126,4012040.18879111,"Campanula latifolia"
4607406.64755624,3782887.51152329,"Campanula latifolia"
4675080.72884415,4163049.56840373,"Campanula latifolia"
4417709.35690264,3920275.29338806,"Campanula latifolia"
4683240.38021392,4000051.47525602,"Campanula latifolia"
4716955.58701751,3720473.88428618,"Campanula latifolia"
4738154.01480773,4079671.78997064,"Campanula latifolia"
4620948.6764075,4031116.23117729,"Campanula latifolia"
4605067.2767262,4060793.08698853,"Campanula latifolia"
4676952.53985563,4176271.51054777,"Campanula latifolia"
4721220.0859987,3742393.06804279,"Campanula latifolia"
4564241.90070618,3847856.15268958,"Campanula latifolia"
4531734.51820615,3928534.24724678,"Campanula latifolia"
4687281.12002616,4164436.57757293,"Campanula latifolia"
4684255.25616958,4184399.21889015,"Campanula latifolia"
4708586.57269896,4194149.38870189,"Campanula latifolia"
4656892.42851964,3886727.2419321,"Campanula latifolia"
4639633.10930382,3809532.15105182,"Campanula latifolia"
4440688.76992032,4519979.82424739,"Campanula latifolia"
4689427.88877338,3992359.00511448,"Campanula latifolia"
4712506.28721597,4361022.49142481,"Campanula latifolia"
4602614.1797023,4009488.54292973,"Campanula latifolia"
4569563.86289966,3769054.55522254,"Campanula latifolia"
4742531.31266881,3800478.71028632,"Campanula latifolia"
4227944.38602648,4435707.84497291,"Campanula latifolia"
3593762.52723234,3572418.22317465,"Campanula latifolia"
3560765.96315351,3574672.94749128,"Campanula latifolia"
3594555.90808226,3236149.77059396,"Campanula latifolia"
4301167.96711088,4198276.30570288,"Campanula latifolia"
4483870.32457672,4829555.01451036,"Campanula latifolia"
4281077.30606036,4025352.31079743,"Campanula latifolia"
4647479.94454119,2636274.6756665,"Campanula latifolia"
4652531.82443935,2640762.12620978,"Campanula latifolia"
4500367.16972298,2658663.09667387,"Campanula latifolia"
4516209.76775044,2651628.77012296,"Campanula latifolia"
4505840.55421649,4776049.98396747,"Campanula latifolia"
4367790.61776165,4106908.8568234,"Campanula latifolia"
4158116.02423906,3926317.71660817,"Campanula latifolia"
4241700.63277029,4045671.50888285,"Campanula latifolia"
4307631.12427132,4390691.31484065,"Campanula latifolia"
4525825.69400905,4916854.33336965,"Campanula latifolia"
4333192.25535285,4062496.17535332,"Campanula latifolia"
4360452.21887511,4185355.76901875,"Campanula latifolia"
4100973.47309783,2580375.42772132,"Campanula latifolia"
4076131.35558136,2586237.33463086,"Campanula latifolia"
4248337.86281452,2645335.59765236,"Campanula latifolia"
4084136.0267725,2675937.56881876,"Campanula latifolia"
4095805.80944036,2575557.68469388,"Campanula latifolia"
4313196.24712544,2638196.76416056,"Campanula latifolia"
4093968.64091332,2670593.95327123,"Campanula latifolia"
4096967.25140019,2610502.36991994,"Campanula latifolia"
4244159.58920206,2670466.97913302,"Campanula latifolia"
4257355.26209243,2615046.90907214,"Campanula latifolia"
4238664.18969161,2655654.82595129,"Campanula latifolia"
4091467.97634028,2595698.68409602,"Campanula latifolia"
4106803.87495414,2605162.73671971,"Campanula latifolia"
4080966.98766397,2581070.96720786,"Campanula latifolia"
4156490.31340737,2593457.43370219,"Campanula latifolia"
4268016.10180395,2634685.0056954,"Campanula latifolia"
4086632.45841007,2600865.63178533,"Campanula latifolia"
4243994.84721999,2665474.41744906,"Campanula latifolia"
4327242.97824544,3667780.84289099,"Campanula latifolia"
4318243.03543228,3744392.76162007,"Campanula latifolia"
3546791.42007221,3361780.4906995,"Campanula latifolia"
4154512.83974295,4372009.03639623,"Campanula latifolia"
4080327.31695826,4259565.60691021,"Campanula latifolia"
4371365.17611864,3160909.7785386,"Campanula latifolia"
4526830.05161085,4912827.24917658,"Campanula latifolia"
4638334.72050177,2577296.98600175,"Campanula latifolia"
4499709.33377992,4891128.73864453,"Campanula latifolia"
4666976.30788419,4022656.3943065,"Campanula latifolia"
4442139.90510871,3853442.0632838,"Campanula latifolia"
4074070.10567571,3046208.46757221,"Campanula latifolia"
4373913.50711582,3430849.63984406,"Campanula latifolia"
4301056.19565154,3251609.02859431,"Campanula latifolia"
4076524.24337431,3070709.37036422,"Campanula latifolia"
4511498.42743088,2658490.14700749,"Campanula latifolia"
4334083.82225218,2832800.72706696,"Campanula latifolia"
4300724.34507041,3250106.83965864,"Campanula latifolia"
4330818.8089715,2846573.92213755,"Campanula latifolia"
4248084.37647287,2928671.37779156,"Campanula latifolia"
